pos_order_number,sku_id,qty,total_amount,order_date,promotion_code,promotion_name_zh,promotion_name_en,promotion_label,promotion_discount_amount,cashier,hybris_sync_date,mall_dollar_rebate_amount
YUL0020260304172249,H0888001_S_10138512,2,42,2026-03-04,PROMO_27950,"<RM>日本白蛋/韓國蛋/泰國蛋 $42/2","<RM>日本白蛋/韓國蛋/泰國蛋 $42/2",RM_DISCOUNT_SKU_LEVEL,8.0,PCFLAI,"2000-04-02 00:00:00",NULL
YUL0020260304172249,H1688001_S_10111284,1,89.9,2026-03-04,,,,,,PCFLAI,"0000-00-00 00:00:00",NULL
YUL0020260304172249,H1688001_S_10112341,2,79.9,2026-03-04,PROMO_31311|PROMO_32539,"<FRUIT>  ALL 藍色長盒珍寶藍莓: $89.9/2盒|送檸檬碳酸1支(2)","<FRUIT> Buy More Save More: $89.9/2|送檸檬碳酸1支(2)",RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,10.1|10.0,PCFLAI,"0000-00-00 00:00:00",NULL
YUL0020260304172249,H0888001_S_10139856,1,59.9,2026-03-04,,,,,,PCFLAI,"0000-00-00 00:00:00",NULL
YUL0020260304172249,H1688001_S_10112001,1,20.9,2026-03-04,,,,,,PCFLAI,"2000-02-09 00:00:00",NULL
YUL0020260304172249,H0888001_S_10160755,1,10,2026-03-04,PROMO_32539,送檸檬碳酸1支(2),送檸檬碳酸1支(2),RM_DISCOUNT_SKU_LEVEL,8.0,PCFLAI,"0000-00-00 00:00:00",NULL
SCE0120260304172248,H0888001_S_10158722,1,39.9,2026-03-04,,,,,,MF231188,"0000-00-00 00:00:00",NULL
PMS0320260304172200,H0888001_S_10151675,1,72.9,2026-03-04,,,,,,YYMAK,"0000-00-00 00:00:00",NULL
YMS0220260304172247,H0001001_S_plasticbag1,1,1,2026-03-04,,,,,,CFLO,"0000-00-00 00:00:00",NULL
QWP0220260304172255,H1688001_S_10111262,3,29.9,2026-03-04,PROMO_32096|PROMO_32542,"<FRUIT>  ALL 澳洲牛油果: $39.9/3個|送檸檬碳酸1支(3)","<FRUIT> Buy More Save More: $39.9/3|送檸檬碳酸1支(3)",RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,5.1|10.0,MF231204,"0000-00-00 00:00:00",NULL
QWP0220260304172255,H1688001_S_10111641,4,39.9,2026-03-04,PROMO_32260,"<FRUIT>  ALL 台灣紅心芭樂: $39.9/4個","<FRUIT> Buy More Save More: $39.9/4",RM_DISCOUNT_SKU_LEVEL,4.1,MF231204,"0000-00-00 00:00:00",NULL
QWP0220260304172255,H0888001_S_10161394,1,10,2026-03-04,PROMO_32536,送檸檬碳酸1支(1),送檸檬碳酸1支(1),RM_DISCOUNT_SKU_LEVEL,8.0,MF231204,"0000-00-00 00:00:00",NULL
GIN0220260304172256,H0888001_S_10144447,1,89.9,2026-03-04,,,,,,MF231068,"0000-00-00 00:00:00",NULL
GCS0220260304172244,H0888001_S_10143356,2,46,2026-03-04,PROMO_4347,"Auto 長者會員每件-$2","Auto Senior Club Member -$2/pcs",PROMOTION,4.0,FYLEUNG,"2000-04-06 00:00:00",NULL
DIA0020260304172306,H1688001_S_10111282,1,89.9,2026-03-04,,,,,,MF230874,"0000-00-00 00:00:00",NULL
DIA0020260304172306,H0888001_S_10138512,2,42,2026-03-04,PROMO_27950,"<RM>日本白蛋/韓國蛋/泰國蛋 $42/2","<RM>日本白蛋/韓國蛋/泰國蛋 $42/2",RM_DISCOUNT_SKU_LEVEL,8.0,MF230874,"0000-00-00 00:00:00",NULL
TWO0020260304172304,H1688001_S_10111284,1,89.9,2026-03-04,,,,,,MYKO,"0000-00-00 00:00:00",NULL
WME0020260304172308,H1688001_S_10111317,1,35,2026-03-04,PROMO_CLEARANCE_DEFAULT,O2O門市清貨優惠,"O2O Store Clearance Discount",MANUAL,34.9,LCCHUNG,"2000-03-05 00:00:00",NULL
STL0120260304172308,H1688001_S_10111838,1,19.9,2026-03-04,PROMO_32536,送檸檬碳酸1支(1),送檸檬碳酸1支(1),RM_DISCOUNT_SKU_LEVEL,10.0,MF250276,"0000-00-00 00:00:00",NULL
STL0120260304172308,H0888001_S_10160755,1,10,2026-03-04,PROMO_32536,送檸檬碳酸1支(1),送檸檬碳酸1支(1),RM_DISCOUNT_SKU_LEVEL,8.0,MF250276,"0000-00-00 00:00:00",NULL
PAN0020260304172315,H1688001_S_10111270,2,26,2026-03-04,,,,,,HYTO,"0000-00-00 00:00:00",NULL
PAN0020260304172315,H1688001_S_10111152,2,59.9,2026-03-04,PROMO_32494|PROMO_32539,"<FRUIT>  ALL 厄瓜多爾麒麟果: $69.9/2個|送檸檬碳酸1支(2)","<FRUIT> Buy More Save More: $69.9/2|送檸檬碳酸1支(2)",RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,8.1|10.0,HYTO,"0000-00-00 00:00:00",NULL
PAN0020260304172315,H0888001_S_10161394,1,10,2026-03-04,PROMO_32539,送檸檬碳酸1支(2),送檸檬碳酸1支(2),RM_DISCOUNT_SKU_LEVEL,8.0,HYTO,"0000-00-00 00:00:00",NULL
ROC0520260304172302,H0888001_S_10158734,2,20,2026-03-04,PROMO_30468,"<RM>貴州高原紅心雞蛋 $20/2","<RM>貴州高原紅心雞蛋 $20/2",RM_DISCOUNT_SKU_LEVEL,10.0,SCLAI,"0000-00-00 00:00:00",NULL
SHE0020260304172317,H0888001_S_10158747,1,52,2026-03-04,,,,,,KFHO,"0000-00-00 00:00:00",NULL
FVG0220260304172312,H0888001_S_10158724,1,45,2026-03-04,,,,,,MF240107,"2000-04-05 00:00:00",NULL
FVG0220260304172312,H1888001_S_16001724,1,20,2026-03-04,PROMO_29588,消費換購1件,消費換購1件,RM_DISCOUNT_SKU_LEVEL,5.0,MF240107,"0000-00-00 00:00:00",NULL
YUL0020260304172322,H1688001_S_10111271,6,9.9,2026-03-04,PROMO_32533|PROMO_32545,"<FRUIT>  ALL 超甜蜜柑: $19.9/6個|送檸檬碳酸1支(6)","<FRUIT> Buy More Save More: $19.9/6|送檸檬碳酸1支(6)",RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,4.1|10.0,PCFLAI,"0000-00-00 00:00:00",NULL
YUL0020260304172322,H0888001_S_10161394,1,10,2026-03-04,PROMO_32545,送檸檬碳酸1支(6),送檸檬碳酸1支(6),RM_DISCOUNT_SKU_LEVEL,8.0,PCFLAI,"0000-00-00 00:00:00",NULL
TPS0120260304172322,H0888001_S_10158734,2,20,2026-03-04,PROMO_30468,"<RM>貴州高原紅心雞蛋 $20/2","<RM>貴州高原紅心雞蛋 $20/2",RM_DISCOUNT_SKU_LEVEL,10.0,MF230991,"0000-00-00 00:00:00",NULL
HDS0020260304172326,H0888001_S_10155806,1,34.9,2026-03-04,,,,,,LOMF,"0000-00-00 00:00:00",NULL
HDS0020260304172326,H1688001_S_10111281,1,49,2026-03-04,PROMO_CLEARANCE_DEFAULT,O2O門市清貨優惠,"O2O Store Clearance Discount",MANUAL,49.0,LOMF,"2000-04-09 00:00:00",NULL
SWQ0120260304172325,H1688001_S_10111738,1,29.9,2026-03-04,PROMO_32536,送檸檬碳酸1支(1),送檸檬碳酸1支(1),RM_DISCOUNT_SKU_LEVEL,10.0,WUKH,"0000-00-00 00:00:00",NULL
SWQ0120260304172325,H0888001_S_10160755,1,10,2026-03-04,PROMO_32536,送檸檬碳酸1支(1),送檸檬碳酸1支(1),RM_DISCOUNT_SKU_LEVEL,8.0,WUKH,"0000-00-00 00:00:00",NULL
SWH0020260304172327,H0888001_S_Clearance_10dollars,1,10,2026-03-04,,,,,,MF240030,"0000-00-00 00:00:00",NULL
OWS0320260304172333,H1688001_S_10112060,3,9.9,2026-03-04,PROMO_32087|PROMO_32542,"<FRUIT>  ALL 新高梨: $19.9/3|送檸檬碳酸1支(3)","<FRUIT> Buy More Save More: $19.9/3|送檸檬碳酸1支(3)",RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,4.1|10.0,LOMF,"0000-00-00 00:00:00",NULL
OWS0320260304172333,H0888001_S_10161394,1,8,2026-03-04,PROMO_4347|PROMO_32542,"Auto 長者會員每件-$2|送檸檬碳酸1支(3)","Auto Senior Club Member -$2/pcs|送檸檬碳酸1支(3)",PROMOTION|RM_DISCOUNT_SKU_LEVEL,2.0|8.0,LOMF,"0000-00-00 00:00:00",NULL
FTC0020260304172335,H1688001_S_10111282,1,89.9,2026-03-04,,,,,,MF250141,"0000-00-00 00:00:00",NULL
GIN0220260304172335,H1688001_S_10111738,1,37.9,2026-03-04,PROMO_4347,"Auto 長者會員每件-$2","Auto Senior Club Member -$2/pcs",PROMOTION,2.0,MF231068,"0000-00-00 00:00:00",NULL
GIN0220260304172335,H1688001_S_10112163,1,14.8,2026-03-04,PROMO_4347|PROMO_29441,"Auto 長者會員每件-$2|<水果>消費換購","Auto Senior Club Member -$2/pcs|<水果>消費換購",PROMOTION|RM_DISCOUNT_SKU_LEVEL,2.0|1.2,MF231068,"0000-00-00 00:00:00",NULL
POC0020260304172338,H0888001_S_10137155,1,24,2026-03-04,PROMO_4347,"Auto 長者會員每件-$2","Auto Senior Club Member -$2/pcs",PROMOTION,2.0,SUETMWONG,"0000-00-00 00:00:00",NULL
POC0020260304172338,H0888001_S_10155682,2,71.9,2026-03-04,PROMO_4347|PROMO_28403,"Auto 長者會員每件-$2|(3月狂劈價)澳洲150日穀飼黑安格斯牛肩胛火鍋片$75.9/2","Auto Senior Club Member -$2/pcs|(3月狂劈價)澳洲150日穀飼黑安格斯牛肩胛火鍋片$75.9/2",PROMOTION|RM_DISCOUNT_SKU_LEVEL,4.0|15.9,SUETMWONG,"0000-00-00 00:00:00",NULL
POC0020260304172338,H1888001_S_16001724,1,18,2026-03-04,PROMO_4347|PROMO_29588,"Auto 長者會員每件-$2|消費換購1件","Auto Senior Club Member -$2/pcs|消費換購1件",PROMOTION|RM_DISCOUNT_SKU_LEVEL,2.0|5.0,SUETMWONG,"0000-00-00 00:00:00",NULL
BYM0220260304172344,H1688001_S_10112341,2,89.9,2026-03-04,PROMO_31311,"<FRUIT>  ALL 藍色長盒珍寶藍莓: $89.9/2盒","<FRUIT> Buy More Save More: $89.9/2",RM_DISCOUNT_SKU_LEVEL,10.1,MF250355,"0000-00-00 00:00:00",NULL
BYM0220260304172344,H1688001_S_10111891,2,39.9,2026-03-04,PROMO_32563,"<FRUIT>  ALL 清甜秋月梨: $39.9/2個","<FRUIT> Buy More Save More: $39.9/2",RM_DISCOUNT_SKU_LEVEL,4.1,MF250355,"0000-00-00 00:00:00",NULL
GRC0120260304172343,H0888001_S_10151676,1,52,2026-03-04,,,,,,MF240029,"0000-00-00 00:00:00",NULL
GRC0120260304172343,H0888001_S_10144447,1,89.9,2026-03-04,,,,,,MF240029,"0000-00-00 00:00:00",NULL
KWA0220260304172341,H0888001_S_10155682,2,75.9,2026-03-04,PROMO_28403,(3月狂劈價)澳洲150日穀飼黑安格斯牛肩胛火鍋片$75.9/2,(3月狂劈價)澳洲150日穀飼黑安格斯牛肩胛火鍋片$75.9/2,RM_DISCOUNT_SKU_LEVEL,15.9,LAUSM,"0000-00-00 00:00:00",NULL
LYG0020260304172348,H1688001_S_10111868,1,49.9,2026-03-04,PROMO_32536,送檸檬碳酸1支(1),送檸檬碳酸1支(1),RM_DISCOUNT_SKU_LEVEL,10.0,KLMA,"0000-00-00 00:00:00",NULL
LYG0020260304172348,H0888001_S_10161394,1,10,2026-03-04,PROMO_32536,送檸檬碳酸1支(1),送檸檬碳酸1支(1),RM_DISCOUNT_SKU_LEVEL,8.0,KLMA,"0000-00-00 00:00:00",NULL
STL0120260304172342,H1688001_S_10111282,1,78,2026-03-04,,,,,,MF250276,"2000-07-08 00:00:00",NULL
LOH0020260304172350,H1688001_S_10111282,1,89.9,2026-03-04,,,,,,MF220683,"0000-00-00 00:00:00",NULL
LOH0020260304172350,H1688001_S_10111380,2,23.9,2026-03-04,PROMO_32515|PROMO_32539,"<FRUIT>  ALL 超甜神石榴: $33.9/2個|送檸檬碳酸1支(2)","<FRUIT> Buy More Save More: $33.9/2|送檸檬碳酸1支(2)",RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,4.1|10.0,MF220683,"0000-00-00 00:00:00",NULL
LOH0020260304172350,H0888001_S_10161394,1,10,2026-03-04,PROMO_32539,送檸檬碳酸1支(2),送檸檬碳酸1支(2),RM_DISCOUNT_SKU_LEVEL,8.0,MF220683,"0000-00-00 00:00:00",NULL
YUL0020260304172350,H1688001_S_10111282,1,89.9,2026-03-04,,,,,,PCFLAI,"0000-00-00 00:00:00",NULL
DCS0120260304172357,H1688001_S_10111271,3,12,2026-03-04,,,,,,MF250109,"0000-00-00 00:00:00",NULL
LOP0020260304172358,H0888001_S_10138512,2,42,2026-03-04,PROMO_27950,"<RM>日本白蛋/韓國蛋/泰國蛋 $42/2","<RM>日本白蛋/韓國蛋/泰國蛋 $42/2",RM_DISCOUNT_SKU_LEVEL,8.0,PCFLAI,"0000-00-00 00:00:00",NULL
TIS0020260304172401,H0888001_S_10138512,2,42,2026-03-04,PROMO_27950,"<RM>日本白蛋/韓國蛋/泰國蛋 $42/2","<RM>日本白蛋/韓國蛋/泰國蛋 $42/2",RM_DISCOUNT_SKU_LEVEL,8.0,YUMTONG,"2000-04-02 00:00:00",NULL
UNC0020260304172406,H1688001_S_10112504,6,19.9,2026-03-04,PROMO_31263,"<FRUIT>  ALL 瑭橙: $19.9/6個","<FRUIT> Buy More Save More: $19.9/6",RM_DISCOUNT_SKU_LEVEL,4.1,KANCY,"0000-00-00 00:00:00",NULL
UNC0020260304172406,H0888001_S_10158734,1,0,2026-03-04,PROMO_4347|PROMO_31854,"Auto 長者會員每件-$2|(長者會認證後消費即送雞蛋)","Auto Senior Club Member -$2/pcs|(長者會認證後消費即送雞蛋)",PROMOTION|MANUAL,0.0|15.0,KANCY,"0000-00-00 00:00:00",NULL
SHS0120260304172412,H1688001_S_10111282,1,78,2026-03-04,PROMO_31824,SHS追價,SHS追價,RM_DISCOUNT_SKU_LEVEL,11.9,LYCHUNG,"0000-00-00 00:00:00",NULL
CHE0020260304172417,H0888001_S_Clearance_10dollars,1,10,2026-03-04,,,,,,LHCHAN,"0000-00-00 00:00:00",NULL
DIA0020260304172416,H0001001_S_plasticbag1,1,1,2026-03-04,,,,,,MF230874,"0000-00-00 00:00:00",NULL
DIA0020260304172416,H1688001_S_10111317,1,48.9,2026-03-04,PROMO_CLEARANCE_DEFAULT,O2O門市清貨優惠,"O2O Store Clearance Discount",MANUAL,21.0,MF230874,"0000-00-00 00:00:00",NULL
OWS0320260304172408,H1688001_S_10111282,1,89.9,2026-03-04,,,,,,LOMF,"0000-00-00 00:00:00",NULL
ABC0020260304172416,H1688001_S_10111152,2,59.9,2026-03-04,PROMO_32494|PROMO_32539,"<FRUIT>  ALL 厄瓜多爾麒麟果: $69.9/2個|送檸檬碳酸1支(2)","<FRUIT> Buy More Save More: $69.9/2|送檸檬碳酸1支(2)",RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,8.1|10.0,CHENXY,"0000-00-00 00:00:00",NULL
ABC0020260304172416,H0888001_S_10160755,1,10,2026-03-04,PROMO_32539,送檸檬碳酸1支(2),送檸檬碳酸1支(2),RM_DISCOUNT_SKU_LEVEL,8.0,CHENXY,"0000-00-00 00:00:00",NULL
APG0120260304172420,H1688001_S_10111868,1,49.9,2026-03-04,PROMO_32536,送檸檬碳酸1支(1),送檸檬碳酸1支(1),RM_DISCOUNT_SKU_LEVEL,10.0,MF231063,"0000-00-00 00:00:00",NULL
APG0120260304172420,H0888001_S_10160755,1,10,2026-03-04,PROMO_32536,送檸檬碳酸1支(1),送檸檬碳酸1支(1),RM_DISCOUNT_SKU_LEVEL,8.0,MF231063,"0000-00-00 00:00:00",NULL
YMS0220260304172414,H0001001_S_plasticbag1,1,1,2026-03-04,,,,,,CFLO,"0000-00-00 00:00:00",NULL
MKS0020260304172421,H1688001_S_10112336,2,35.8,2026-03-04,PROMO_4347,"Auto 長者會員每件-$2","Auto Senior Club Member -$2/pcs",PROMOTION,4.0,KYLAI,"0000-00-00 00:00:00",NULL
MKS0020260304172421,H1888001_S_16001724,1,18,2026-03-04,PROMO_4347|PROMO_29588,"Auto 長者會員每件-$2|消費換購1件","Auto Senior Club Member -$2/pcs|消費換購1件",PROMOTION|RM_DISCOUNT_SKU_LEVEL,2.0|5.0,KYLAI,"0000-00-00 00:00:00",NULL
MET0120260304172425,H0888001_S_10146504,1,42.9,2026-03-04,,,,,,PWCHAU,"0000-00-00 00:00:00",NULL
SHE0120260304172428,H0888001_S_10158734,2,20,2026-03-04,PROMO_30468,"<RM>貴州高原紅心雞蛋 $20/2","<RM>貴州高原紅心雞蛋 $20/2",RM_DISCOUNT_SKU_LEVEL,10.0,KFHO,"0000-00-00 00:00:00",NULL
SHE0120260304172428,H0001001_S_plasticbag2,1,1,2026-03-04,,,,,,KFHO,"0000-00-00 00:00:00",NULL
GCS0220260304172423,H0888001_S_10160755,1,10,2026-03-04,PROMO_32536,送檸檬碳酸1支(1),送檸檬碳酸1支(1),RM_DISCOUNT_SKU_LEVEL,8.0,FYLEUNG,"0000-00-00 00:00:00",NULL
GCS0220260304172423,H1688001_S_10111868,1,49.9,2026-03-04,PROMO_32536,送檸檬碳酸1支(1),送檸檬碳酸1支(1),RM_DISCOUNT_SKU_LEVEL,10.0,FYLEUNG,"0000-00-00 00:00:00",NULL
YMS0020260304172432,H1688001_S_10111738,1,29.9,2026-03-04,PROMO_32536,送檸檬碳酸1支(1),送檸檬碳酸1支(1),RM_DISCOUNT_SKU_LEVEL,10.0,CFLO,"0000-00-00 00:00:00",NULL
YMS0020260304172432,H1688001_S_10111868,1,49.9,2026-03-04,PROMO_32536,送檸檬碳酸1支(1),送檸檬碳酸1支(1),RM_DISCOUNT_SKU_LEVEL,10.0,CFLO,"0000-00-00 00:00:00",NULL
YMS0020260304172432,H1688001_S_10112060,3,9.9,2026-03-04,PROMO_32087|PROMO_32542,"<FRUIT>  ALL 新高梨: $19.9/3|送檸檬碳酸1支(3)","<FRUIT> Buy More Save More: $19.9/3|送檸檬碳酸1支(3)",RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,4.1|10.0,CFLO,"0000-00-00 00:00:00",NULL
YMS0020260304172432,H0888001_S_10161394,3,30,2026-03-04,PROMO_26675|PROMO_32536|PROMO_32542,"<RM> 檸檬果汁碳酸飲料 $28/2|送檸檬碳酸1支(1)|送檸檬碳酸1支(3)","<RM> 檸檬果汁碳酸飲料 $28/2|送檸檬碳酸1支(1)|送檸檬碳酸1支(3)",RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,8.0|12.0|4.0,CFLO,"0000-00-00 00:00:00",NULL
YMS0020260304172432,H0001001_S_plasticbag1,1,1,2026-03-04,,,,,,CFLO,"0000-00-00 00:00:00",NULL
TWS0020260304172430,H1688001_S_10112341,2,75.9,2026-03-04,PROMO_4347|PROMO_31311|PROMO_32539,"Auto 長者會員每件-$2|<FRUIT>  ALL 藍色長盒珍寶藍莓: $89.9/2盒|送檸檬碳酸1支(2)","Auto Senior Club Member -$2/pcs|<FRUIT> Buy More Save More: $89.9/2|送檸檬碳酸1支(2)",PROMOTION|RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,4.0|10.1|10.0,MF250301,"0000-00-00 00:00:00",NULL
TWS0020260304172430,H0888001_S_10160755,1,8,2026-03-04,PROMO_4347|PROMO_32539,"Auto 長者會員每件-$2|送檸檬碳酸1支(2)","Auto Senior Club Member -$2/pcs|送檸檬碳酸1支(2)",PROMOTION|RM_DISCOUNT_SKU_LEVEL,2.0|8.0,MF250301,"0000-00-00 00:00:00",NULL
UNC0020260304172440,H0888001_S_10158734,1,0,2026-03-04,PROMO_4347|PROMO_31854,"Auto 長者會員每件-$2|(長者會認證後消費即送雞蛋)","Auto Senior Club Member -$2/pcs|(長者會認證後消費即送雞蛋)",PROMOTION|MANUAL,0.0|15.0,KANCY,"0000-00-00 00:00:00",NULL
UNC0020260304172440,H1688001_S_10112504,6,19.9,2026-03-04,PROMO_31263,"<FRUIT>  ALL 瑭橙: $19.9/6個","<FRUIT> Buy More Save More: $19.9/6",RM_DISCOUNT_SKU_LEVEL,4.1,KANCY,"0000-00-00 00:00:00",NULL
SCE0120260304172442,H1688001_S_10111282,1,87.9,2026-03-04,PROMO_4347,"Auto 長者會員每件-$2","Auto Senior Club Member -$2/pcs",PROMOTION,2.0,MF231188,"0000-00-00 00:00:00",NULL
LYG0020260304172443,H1688001_S_10111262,6,59.8,2026-03-04,PROMO_32096|PROMO_32542,"<FRUIT>  ALL 澳洲牛油果: $39.9/3個|送檸檬碳酸1支(3)","<FRUIT> Buy More Save More: $39.9/3|送檸檬碳酸1支(3)",RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,10.2|20.0,KLMA,"0000-00-00 00:00:00",NULL
LYG0020260304172443,H0888001_S_10161394,2,20,2026-03-04,PROMO_26675|PROMO_32536,"<RM> 檸檬果汁碳酸飲料 $28/2|送檸檬碳酸1支(1)","<RM> 檸檬果汁碳酸飲料 $28/2|送檸檬碳酸1支(1)",RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,8.0|8.0,KLMA,"0000-00-00 00:00:00",NULL
ROC0520260304172445,H0888001_S_10158734,2,20,2026-03-04,PROMO_30468,"<RM>貴州高原紅心雞蛋 $20/2","<RM>貴州高原紅心雞蛋 $20/2",RM_DISCOUNT_SKU_LEVEL,10.0,SCLAI,"0000-00-00 00:00:00",NULL
MKS0020260304172446,H1688001_S_10112504,6,19.9,2026-03-04,PROMO_31263,"<FRUIT>  ALL 瑭橙: $19.9/6個","<FRUIT> Buy More Save More: $19.9/6",RM_DISCOUNT_SKU_LEVEL,4.1,KYLAI,"0000-00-00 00:00:00",NULL
DIA0020260304172451,H1688001_S_10111317,1,48.9,2026-03-04,PROMO_CLEARANCE_DEFAULT,O2O門市清貨優惠,"O2O Store Clearance Discount",MANUAL,21.0,MF230874,"0000-00-00 00:00:00",NULL
WME0020260304172453,H1688001_S_10111881,2,15.8,2026-03-04,PROMO_4347|PROMO_29441,"Auto 長者會員每件-$2|<水果>消費換購","Auto Senior Club Member -$2/pcs|<水果>消費換購",PROMOTION|RM_DISCOUNT_SKU_LEVEL,4.0|13.8,LCCHUNG,"0000-00-00 00:00:00",NULL
WME0020260304172453,H1688001_S_10111630,1,14.9,2026-03-04,PROMO_4347,"Auto 長者會員每件-$2","Auto Senior Club Member -$2/pcs",PROMOTION,2.0,LCCHUNG,"0000-00-00 00:00:00",NULL
UNC0020260304172454,H1688001_S_10112504,6,19.9,2026-03-04,PROMO_31263,"<FRUIT>  ALL 瑭橙: $19.9/6個","<FRUIT> Buy More Save More: $19.9/6",RM_DISCOUNT_SKU_LEVEL,4.1,KANCY,"0000-00-00 00:00:00",NULL
TPS0120260304172452,H1688001_S_10111281,1,68.6,2026-03-04,PROMO_CLEARANCE_DEFAULT,O2O門市清貨優惠,"O2O Store Clearance Discount",MANUAL,29.4,MF230991,"0000-00-00 00:00:00",NULL
SLE0120260304172458,H0888001_S_Z10163228,2,13.8,2026-03-04,,,,,,KKLO,"0000-00-00 00:00:00",NULL
FVG0220260304172501,H1688001_S_10111270,3,33.9,2026-03-04,PROMO_32530,"<FRUIT>  ALL 日本王林蘋果: $33.9/3個","<FRUIT> Buy More Save More: $33.9/3個",RM_DISCOUNT_SKU_LEVEL,5.1,MF240107,"0000-00-00 00:00:00",NULL
FVG0220260304172501,H0888001_S_10139862,2,42,2026-03-04,PROMO_27950,"<RM>日本白蛋/韓國蛋/泰國蛋 $42/2","<RM>日本白蛋/韓國蛋/泰國蛋 $42/2",RM_DISCOUNT_SKU_LEVEL,8.0,MF240107,"2000-04-02 00:00:00",NULL
LOH0020260304172500,H1688001_S_10111317,1,59.9,2026-03-04,PROMO_32536,送檸檬碳酸1支(1),送檸檬碳酸1支(1),RM_DISCOUNT_SKU_LEVEL,10.0,MF220683,"0000-00-00 00:00:00",NULL
LOH0020260304172500,H1688001_S_10111282,1,89.9,2026-03-04,,,,,,MF220683,"0000-00-00 00:00:00",NULL
LOH0020260304172500,H0888001_S_10161394,1,10,2026-03-04,PROMO_32536,送檸檬碳酸1支(1),送檸檬碳酸1支(1),RM_DISCOUNT_SKU_LEVEL,8.0,MF220683,"0000-00-00 00:00:00",NULL
OLY0120260304172513,H1688001_S_10112341,2,79.9,2026-03-04,PROMO_31311|PROMO_32539,"<FRUIT>  ALL 藍色長盒珍寶藍莓: $89.9/2盒|送檸檬碳酸1支(2)","<FRUIT> Buy More Save More: $89.9/2|送檸檬碳酸1支(2)",RM_DISCOUNT_SKU_LEVEL|RM_DISCOUNT_SKU_LEVEL,10.1|10.0,PYLAW,"0000-00-00 00:00:00",NULL
OLY0120260304172513,H0888001_S_10161394,1,10,2026-03-04,PROMO_32539,送檸檬碳酸1支(2),送檸檬碳酸1支(2),RM_DISCOUNT_SKU_LEVEL,8.0,PYLAW,"0000-00-00 00:00:00",NULL
OWS0320260304172521,H0888001_S_10155682,2,75.9,2026-03-04,PROMO_28403,(3月狂劈價)澳洲150日穀飼黑安格斯牛肩胛火鍋片$75.9/2,(3月狂劈價)澳洲150日穀飼黑安格斯牛肩胛火鍋片$75.9/2,RM_DISCOUNT_SKU_LEVEL,15.9,LOMF,"0000-00-00 00:00:00",NULL
SCE0120260304172520,H1688001_S_10111868,1,47.9,2026-03-04,PROMO_4347|PROMO_32536,"Auto 長者會員每件-$2|送檸檬碳酸1支(1)","Auto Senior Club Member -$2/pcs|送檸檬碳酸1支(1)",PROMOTION|RM_DISCOUNT_SKU_LEVEL,2.0|10.0,MF231188,"0000-00-00 00:00:00",NULL
SCE0120260304172520,H0888001_S_10161394,1,8,2026-03-04,PROMO_4347|PROMO_32536,"Auto 長者會員每件-$2|送檸檬碳酸1支(1)","Auto Senior Club Member -$2/pcs|送檸檬碳酸1支(1)",PROMOTION|RM_DISCOUNT_SKU_LEVEL,2.0|8.0,MF231188,"2000-00-08 00:00:00",NULL
SWH0020260304172519,H0888001_S_Clearance_100dollars,2,200,2026-03-04,,,,,,MF240030,"0000-00-00 00:00:00",NULL
SWH0020260304172519,H0888001_S_Clearance_80dollars,1,80,2026-03-04,,,,,,MF240030,"0000-00-00 00:00:00",NULL
PMS0320260304172442,H0888001_S_10160803,1,92.9,2026-03-04,,,,,,YYMAK,"0000-00-00 00:00:00",NULL
SHE0020260304172523,H1688001_S_10111881,2,19.8,2026-03-04,PROMO_29441,<水果>消費換購,<水果>消費換購,RM_DISCOUNT_SKU_LEVEL,13.8,KFHO,"0000-00-00 00:00:00",NULL
SLE0120260304172525,H0888001_S_10162995,1,4.8,2026-03-04,PROMO_CLEARANCE_DEFAULT,O2O門市清貨優惠,"O2O Store Clearance Discount",MANUAL,11.1,KKLO,"0000-00-00 00:00:00",NULL
SLE0120260304172525,H1688001_S_10112504,6,19.9,2026-03-04,PROMO_31263,"<FRUIT>  ALL 瑭橙: $19.9/6個","<FRUIT> Buy More Save More: $19.9/6",RM_DISCOUNT_SKU_LEVEL,4.1,KKLO,"0000-00-00 00:00:00",NULL
YMS0220260304172528,H1688001_S_10111282,2,179.8,2026-03-04,,,,,,CFLO,"0000-00-00 00:00:00",NULL
YMS0220260304172528,H0001001_S_plasticbag1,1,1,2026-03-04,,,,,,CFLO,"0000-00-00 00:00:00",NULL
